City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Country,Date
410,Luderitz,-26.6481,15.1594,299.68,63,100,4.64,overcast clouds,NA,2022-01-22 02:41:03
411,Richards Bay,-28.783,32.0377,295.09,81,100,2.81,light rain,ZA,2022-01-22 02:41:04
412,Oristano,39.9,8.6,281.5,83,30,2.65,scattered clouds,IT,2022-01-22 02:41:04
413,Tirumala,13.6833,79.35,290.25,55,50,0.87,scattered clouds,IN,2022-01-22 02:41:04
414,Cambridge,43.3601,-80.3127,261.78,85,12,0.96,few clouds,CA,2022-01-22 02:41:05
415,Dire Dawa,9.5931,41.8661,289.4,47,74,1.09,broken clouds,ET,2022-01-22 02:41:05
416,Saint-Louis,16.3333,-15.0,299.01,18,100,5.35,overcast clouds,SN,2022-01-22 02:41:05
417,Antofagasta,-23.65,-70.4,290.75,80,75,2.59,broken clouds,CL,2022-01-22 02:41:06
418,Asosa,10.0667,34.5333,289.09,47,40,2.46,scattered clouds,ET,2022-01-22 02:41:06
419,Tual,-5.6667,132.75,300.87,83,100,7.17,overcast clouds,ID,2022-01-22 02:41:06
420,Pontianak,-0.0333,109.3333,301.14,74,20,1.54,few clouds,ID,2022-01-22 02:41:06
421,Hidalgo,20.5,-99.0,281.22,93,99,1.52,overcast clouds,MX,2022-01-22 02:40:40
422,Suntar,62.1444,117.6319,253.97,95,17,2.59,few clouds,RU,2022-01-22 02:41:07
423,Kazan,55.7887,49.1221,262.49,95,100,6.02,snow,RU,2022-01-22 02:41:07
424,Teguldet,57.3064,88.1667,253.22,100,84,1.62,broken clouds,RU,2022-01-22 02:41:07
425,Lujan,-34.5703,-59.105,299.01,79,100,1.79,moderate rain,AR,2022-01-22 02:41:08
426,Puno,-15.8333,-70.0333,278.78,86,100,2.99,overcast clouds,PE,2022-01-22 02:41:08
427,Portland,45.5234,-122.6762,281.4,86,100,0.45,overcast clouds,US,2022-01-22 02:33:15
428,Ulladulla,-35.35,150.4667,297.65,55,35,4.17,scattered clouds,AU,2022-01-22 02:41:08
429,Malakal,9.5334,31.6605,293.69,24,86,2.75,overcast clouds,SS,2022-01-22 02:41:09
430,Goroka,-6.0834,145.3873,296.39,69,89,0.67,overcast clouds,PG,2022-01-22 02:41:09
431,Benghazi,32.1167,20.0667,287.69,58,12,6.34,few clouds,LY,2022-01-22 02:41:09
432,Nioro,13.35,-15.75,299.09,17,99,2.9,overcast clouds,GM,2022-01-22 02:41:10
433,Belaya Gora,68.5333,146.4167,231.98,100,95,0.35,overcast clouds,RU,2022-01-22 02:41:10
434,Taloqan,36.7361,69.5345,273.47,96,100,1.97,snow,AF,2022-01-22 02:41:10
435,Lorengau,-2.0226,147.2712,302.82,66,99,3.65,overcast clouds,PG,2022-01-22 02:41:10
436,Palmer,42.1584,-72.3287,263.49,63,40,0.45,scattered clouds,US,2022-01-22 02:41:11
437,Tanout,14.9709,8.8879,283.91,19,0,5.39,clear sky,NE,2022-01-22 02:41:11
438,Formosa Do Rio Preto,-11.0483,-45.1931,294.01,92,6,0.57,clear sky,BR,2022-01-22 02:41:11
439,Araraquara,-21.7944,-48.1756,297.05,62,82,1.65,broken clouds,BR,2022-01-22 02:41:12
440,Sola,-13.8833,167.55,302.03,75,77,8.71,broken clouds,VU,2022-01-22 02:41:12
441,Labuhan,-6.8844,112.2051,301.8,72,94,5.26,overcast clouds,ID,2022-01-22 02:41:12
442,Fort Nelson,58.8053,-122.7002,256.92,85,100,1.03,overcast clouds,CA,2022-01-22 02:41:13
443,Madison,34.7334,-86.5667,272.1,78,75,1.34,broken clouds,US,2022-01-22 02:37:36
444,Yumen,40.2833,97.2,269.23,44,25,2.25,scattered clouds,CN,2022-01-22 02:41:13
445,Haines Junction,60.7522,-137.5108,274.12,75,84,2.06,broken clouds,CA,2022-01-22 02:41:13
446,Aguimes,27.9054,-15.4461,289.5,85,75,2.57,broken clouds,ES,2022-01-22 02:41:13
447,Lensk,60.7253,114.9278,258.77,94,99,3.15,overcast clouds,RU,2022-01-22 02:41:14
448,Cururupu,-1.8283,-44.8683,297.08,91,22,1.14,few clouds,BR,2022-01-22 02:41:14
449,Magadan,59.5667,150.8,257.89,76,81,1.67,broken clouds,RU,2022-01-22 02:41:14
450,Namibe,-15.1961,12.1522,294.56,79,56,2.81,broken clouds,AO,2022-01-22 02:41:15
451,Champerico,14.3,-91.9167,301.12,74,0,2.99,clear sky,GT,2022-01-22 02:41:15
452,Linares,-35.85,-71.6,284.39,69,0,0.93,clear sky,CL,2022-01-22 02:42:15
453,Eyl,7.9803,49.8164,296.05,78,82,7.56,broken clouds,SO,2022-01-22 02:42:16
454,Progreso,21.2833,-89.6667,297.21,87,39,3.33,scattered clouds,MX,2022-01-22 02:42:16
455,Lerwick,60.1545,-1.1494,282.15,87,100,10.17,overcast clouds,GB,2022-01-22 02:42:16
456,Abu Samrah,35.3029,37.1841,277.45,60,73,2.35,broken clouds,SY,2022-01-22 02:42:16
457,Saint-Jovite,46.1186,-74.5966,250.9,76,19,0.51,few clouds,CA,2022-01-22 02:42:17
458,Alofi,-19.0595,-169.9187,302.09,74,34,6.69,scattered clouds,NU,2022-01-22 02:38:19
459,Ninohe,40.2724,141.3061,273.59,71,51,4.74,broken clouds,JP,2022-01-22 02:42:17
460,Geraldton,-28.7667,114.6,314.38,9,0,7.72,clear sky,AU,2022-01-22 02:42:17
461,Verkhnyaya Inta,65.9811,60.3094,266.29,87,100,7.81,overcast clouds,RU,2022-01-22 02:42:18
462,Waddan,29.1614,16.139,283.06,45,17,2.16,few clouds,LY,2022-01-22 02:42:18
463,Skelleftea,64.7507,20.9528,260.35,92,55,1.54,broken clouds,SE,2022-01-22 02:42:18
464,Merauke,-8.4667,140.3333,302.42,72,75,4.53,broken clouds,ID,2022-01-22 02:42:18
465,Rameswaram,9.2833,79.3,298.96,70,100,1.2,overcast clouds,IN,2022-01-22 02:42:19
466,Port-Cartier,50.0334,-66.8654,251.34,98,42,3.22,scattered clouds,CA,2022-01-22 02:42:19
467,Angoche,-16.2325,39.9086,295.88,95,88,4.06,light rain,MZ,2022-01-22 02:42:19
468,Cayenne,4.9333,-52.3333,296.53,93,100,1.03,overcast clouds,GF,2022-01-22 02:42:20
469,Cejkovice,48.9059,16.9423,274.14,97,100,5.82,light snow,CZ,2022-01-22 02:42:20
470,Maswa,-2.6833,33.9833,290.83,83,100,2.27,overcast clouds,TZ,2022-01-22 02:42:20
471,Canico,32.6333,-16.85,291.5,86,40,0.89,scattered clouds,PT,2022-01-22 02:42:20
472,Jiayuguan,39.8167,98.3,271.03,33,2,0.93,clear sky,CN,2022-01-22 02:42:21
473,La Palma,33.8464,-118.0467,294.49,32,20,1.79,few clouds,US,2022-01-22 02:42:21
474,Kut Chap,17.4257,102.5669,297.46,70,71,1.22,broken clouds,TH,2022-01-22 02:42:21
475,Najran,17.4924,44.1277,280.51,74,0,1.44,clear sky,SA,2022-01-22 02:42:21
476,Buala,-8.145,159.5921,303.05,71,100,3.95,light rain,SB,2022-01-22 02:42:22
477,Guarapari,-20.6667,-40.4975,298.65,89,16,0.6,few clouds,BR,2022-01-22 02:42:22
478,Russell,32.3502,-85.1999,276.93,91,100,2.57,overcast clouds,US,2022-01-22 02:42:22
479,Laon,49.5667,3.6667,274.29,94,13,1.81,few clouds,FR,2022-01-22 02:42:23
480,Komsomolskiy,40.4272,71.7189,272.79,80,100,2.06,mist,UZ,2022-01-22 02:41:50
481,Aksay,47.26,39.87,274.4,98,100,4.92,snow,RU,2022-01-22 02:42:23
482,Huarmey,-10.0681,-78.1522,295.43,83,68,3.65,broken clouds,PE,2022-01-22 02:42:23
483,Hobyo,5.3505,48.5268,299.15,63,97,9.6,overcast clouds,SO,2022-01-22 02:42:24
484,Shelburne,44.0787,-80.2041,259.09,80,42,2.85,scattered clouds,CA,2022-01-22 02:42:24
485,Scarborough,54.2797,-0.4044,276.78,88,76,0.45,broken clouds,GB,2022-01-22 02:39:31
486,Pula,44.8683,13.8481,273.46,59,0,2.06,clear sky,HR,2022-01-22 02:42:24
487,Ambon,-3.6954,128.1814,303.23,74,40,1.54,scattered clouds,ID,2022-01-22 02:42:24
488,Mudgee,-32.5943,149.5871,296.92,60,100,5.14,overcast clouds,AU,2022-01-22 02:42:25
489,Yangjiang,21.85,111.9667,293.68,81,100,3.0,overcast clouds,CN,2022-01-22 02:42:25
490,Romanovskaya,47.5426,42.0285,272.64,98,100,2.91,snow,RU,2022-01-22 02:42:25
491,Nibbar,36.2941,8.7666,276.53,93,40,1.54,scattered clouds,TN,2022-01-22 02:42:26
492,Igarka,67.4667,86.5833,258.11,96,98,6.26,overcast clouds,RU,2022-01-22 02:42:26
493,Terney,45.0503,136.6092,266.24,50,0,2.05,clear sky,RU,2022-01-22 02:42:26
494,Kuruman,-27.4524,23.4325,293.78,43,35,5.84,scattered clouds,ZA,2022-01-22 02:42:27
495,Krasnoborsk,61.5598,45.934,257.73,97,100,2.03,light snow,RU,2022-01-22 02:42:27
496,Marawi,7.9986,124.2928,295.73,60,99,1.34,overcast clouds,PH,2022-01-22 02:42:27
497,Zhuanghe,39.7008,122.9911,270.49,57,100,0.72,overcast clouds,CN,2022-01-22 02:39:13
498,Puquio,-14.7,-74.1333,284.97,76,57,0.07,broken clouds,PE,2022-01-22 02:42:27
499,Noumea,-22.2763,166.4572,303.15,99,38,2.74,scattered clouds,NC,2022-01-22 02:42:28
500,Bowen,-20.0167,148.2333,299.27,68,64,9.87,broken clouds,AU,2022-01-22 02:42:28
501,San Lorenzo,-25.3333,-57.5333,303.67,55,0,3.58,clear sky,PY,2022-01-22 02:43:28
502,Bereznik,62.8551,42.7072,260.65,97,100,1.93,overcast clouds,RU,2022-01-22 02:43:29
503,Hargeysa,9.56,44.065,286.12,83,58,4.22,broken clouds,SO,2022-01-22 02:43:29
504,Yenagoa,4.9247,6.2642,297.36,90,56,0.8,broken clouds,NG,2022-01-22 02:43:29
505,Uaua,-9.8414,-39.4817,296.3,71,0,4.1,clear sky,BR,2022-01-22 02:43:30
506,Rupea,46.0333,25.2167,268.14,94,100,3.8,overcast clouds,RO,2022-01-22 02:43:30
507,Puerto Madryn,-42.7692,-65.0385,294.44,44,0,4.85,clear sky,AR,2022-01-22 02:43:30
508,Kanturk,52.1667,-8.9,279.64,89,69,1.65,broken clouds,IE,2022-01-22 02:43:30
509,Balykshi,47.0667,51.8667,268.15,93,100,4.0,mist,KZ,2022-01-22 02:43:31
510,Mogadishu,2.0371,45.3438,297.11,81,100,8.89,overcast clouds,SO,2022-01-22 02:43:31
511,Kloulklubed,7.0419,134.2556,297.43,80,100,8.86,moderate rain,PW,2022-01-22 02:43:31
512,Florianopolis,-27.6146,-48.5012,298.72,79,75,1.34,broken clouds,BR,2022-01-22 02:43:32
513,Bara,10.3744,10.7288,288.72,27,29,3.17,scattered clouds,NG,2022-01-22 02:43:32
514,Aberdeen,57.1437,-2.0981,279.38,93,100,0.51,overcast clouds,GB,2022-01-22 02:39:38
515,Waki,34.0667,134.15,279.83,47,48,1.73,scattered clouds,JP,2022-01-22 02:43:32
516,Mindif,10.3976,14.4363,291.99,29,7,4.71,clear sky,CM,2022-01-22 02:43:32
517,Anchorage,61.2181,-149.9003,281.4,89,0,3.09,clear sky,US,2022-01-22 02:33:38
518,Miyako,39.6367,141.9525,276.4,44,45,4.79,scattered clouds,JP,2022-01-22 02:43:33
519,Fairbanks,64.8378,-147.7164,266.13,86,100,0.0,overcast clouds,US,2022-01-22 02:43:33
520,Ostrovnoy,68.0531,39.5131,263.71,82,99,2.82,overcast clouds,RU,2022-01-22 02:43:33
521,Puerto Carreno,6.189,-67.4859,300.5,59,88,4.14,overcast clouds,CO,2022-01-22 02:43:34
522,Corn Island,12.1694,-83.0418,300.02,79,7,7.47,clear sky,NI,2022-01-22 02:43:34
523,Staryy Nadym,65.6118,72.6842,258.51,95,100,4.97,overcast clouds,RU,2022-01-22 02:43:34
524,Ngunguru,-35.6167,174.5,298.8,62,22,4.94,few clouds,NZ,2022-01-22 02:43:34
525,Lazaro Cardenas,17.9583,-102.2,297.5,79,100,1.93,overcast clouds,MX,2022-01-22 02:43:35
526,Rio Verde De Mato Grosso,-18.9181,-54.8442,298.03,66,0,1.15,clear sky,BR,2022-01-22 02:43:35
527,Lima,-12.0432,-77.0282,293.29,83,40,5.14,scattered clouds,PE,2022-01-22 02:39:26
528,Rosita,13.9268,-84.4032,294.2,99,21,1.24,few clouds,NI,2022-01-22 02:43:35
529,Ayan,56.45,138.1667,258.33,74,1,4.02,clear sky,RU,2022-01-22 02:43:36
530,Longyearbyen,78.2186,15.6401,270.06,93,100,16.46,snow,SJ,2022-01-22 02:40:35
531,Lasalgaon,20.15,74.2333,291.02,83,1,5.61,clear sky,IN,2022-01-22 02:43:36
532,Ratnagiri,16.9833,73.3,295.92,81,13,2.14,few clouds,IN,2022-01-22 02:43:36
533,La Romana,18.4273,-68.9728,299.0,88,20,2.57,few clouds,DO,2022-01-22 02:43:36
534,Nelson Bay,-32.7167,152.15,299.14,74,54,5.02,light rain,AU,2022-01-22 02:43:37
535,Santa Ana,33.7456,-117.8678,294.34,25,0,3.58,clear sky,US,2022-01-22 02:40:48
536,Stornoway,58.2093,-6.3865,282.13,89,100,2.24,overcast clouds,GB,2022-01-22 02:43:37
537,Berlevag,70.8578,29.0864,268.39,79,99,8.96,overcast clouds,NO,2022-01-22 02:43:37
538,Salalah,17.0151,54.0924,292.2,9,4,7.72,clear sky,OM,2022-01-22 02:39:20
539,Kannangad,12.3081,75.1063,297.04,75,100,2.41,overcast clouds,IN,2022-01-22 02:39:12
540,Gayny,60.3071,54.3241,258.74,97,100,1.89,overcast clouds,RU,2022-01-22 02:43:38
541,Sao Filipe,14.8961,-24.4956,295.9,77,58,3.48,broken clouds,CV,2022-01-22 02:43:38
542,Vaitape,-16.5167,-151.75,300.54,76,100,7.2,light rain,PF,2022-01-22 02:43:38
543,Nizhniy Kuranakh,58.8353,125.4869,258.38,94,99,1.48,overcast clouds,RU,2022-01-22 02:43:39
544,Ustron,49.7215,18.802,271.52,97,100,1.33,light snow,PL,2022-01-22 02:43:39
545,Praia Da Vitoria,38.7333,-27.0667,289.29,77,75,7.8,broken clouds,PT,2022-01-22 02:43:39
546,Camacha,33.0833,-16.3333,289.57,82,20,8.23,few clouds,PT,2022-01-22 02:43:39
547,Moussoro,13.6408,16.4901,288.13,18,0,5.35,clear sky,TD,2022-01-22 02:43:40
548,Quelimane,-17.8786,36.8883,297.12,88,75,1.54,moderate rain,MZ,2022-01-22 02:43:40
549,Soe,-9.8607,124.284,299.74,61,88,2.4,overcast clouds,ID,2022-01-22 02:43:40
550,Xichang,27.8964,102.2634,280.95,82,100,0.92,overcast clouds,CN,2022-01-22 02:44:41
551,Rocha,-34.4833,-54.3333,296.79,95,100,5.16,very heavy rain,UY,2022-01-22 02:43:26
552,Ixtapa,20.7,-105.2,296.72,83,75,2.57,broken clouds,MX,2022-01-22 02:44:41
553,Providencia,28.7167,-111.5833,292.51,62,0,2.27,clear sky,MX,2022-01-22 02:44:41
554,Cape Coast,5.1053,-1.2466,298.25,64,1,1.11,clear sky,GH,2022-01-22 02:44:42
555,Poum,-20.2333,164.0167,300.25,81,69,3.13,broken clouds,NC,2022-01-22 02:44:42
556,Kalabagh,32.965,71.557,283.32,91,100,3.85,overcast clouds,PK,2022-01-22 02:44:42
557,Laplace,30.0666,-90.4801,278.14,57,0,1.34,clear sky,US,2022-01-22 02:44:42
558,Raudeberg,61.9875,5.1352,279.93,96,100,0.45,overcast clouds,NO,2022-01-22 02:44:43
559,Baoding,38.8511,115.4903,271.43,75,100,2.13,overcast clouds,CN,2022-01-22 02:44:43
560,Khakhea,-24.6895,23.494,294.18,32,55,6.63,broken clouds,BW,2022-01-22 02:44:43
561,Kalangala,-0.3089,32.225,292.79,67,100,2.6,overcast clouds,UG,2022-01-22 02:44:43
562,Lae,-6.7221,146.9847,302.52,61,97,2.16,light rain,PG,2022-01-22 02:44:44
563,Gravdal,68.1214,13.5031,275.68,98,100,13.33,moderate rain,NO,2022-01-22 02:44:44
564,Maba,24.6841,113.5984,288.18,90,100,0.45,light rain,CN,2022-01-22 02:44:44
565,Narsaq,60.9167,-46.05,261.27,70,100,3.22,overcast clouds,GL,2022-01-22 02:44:45
566,Goderich,43.7501,-81.7165,261.43,66,60,3.09,broken clouds,CA,2022-01-22 02:43:08
567,Kichmengskiy Gorodok,59.9816,45.7854,262.49,91,100,3.47,overcast clouds,RU,2022-01-22 02:44:45
568,Roebourne,-20.7833,117.1333,310.46,30,35,0.22,scattered clouds,AU,2022-01-22 02:44:45
569,Erdaojiang,41.7764,126.0319,266.61,65,100,0.24,overcast clouds,CN,2022-01-22 02:44:45
570,Sistranda,63.7256,8.834,279.76,87,100,13.46,overcast clouds,NO,2022-01-22 02:44:46
571,Grindavik,63.8424,-22.4338,276.41,70,75,15.95,broken clouds,IS,2022-01-22 02:44:46
572,Mantua,45.1667,10.7833,275.83,83,55,0.88,broken clouds,IT,2022-01-22 02:44:46
573,Cullera,39.1667,-0.25,282.51,82,100,1.34,overcast clouds,ES,2022-01-22 02:44:47
574,Skibbereen,51.55,-9.2667,279.04,73,97,2.59,overcast clouds,IE,2022-01-22 02:44:47
575,Port Lincoln,-34.7333,135.8667,296.38,84,80,6.53,broken clouds,AU,2022-01-22 02:40:43
576,Teahupoo,-17.8333,-149.2667,298.13,79,100,3.88,overcast clouds,PF,2022-01-22 02:44:47
577,Saint-Paul,-21.0096,55.2707,301.21,79,7,2.22,clear sky,RE,2022-01-22 02:44:48
578,Adre,13.4667,22.2,288.05,20,0,4.93,clear sky,TD,2022-01-22 02:44:48
579,Okha,53.5739,142.9478,255.54,84,10,6.92,clear sky,RU,2022-01-22 02:44:48
580,Nilagiri,21.4582,86.7722,294.47,67,0,1.08,clear sky,IN,2022-01-22 02:44:48
581,Sabang,5.8933,95.3214,300.79,71,15,3.02,few clouds,ID,2022-01-22 02:44:49
